"label","penn_element_name","parameter","value","rt","person","condition","type","trial_n","reading_time","itemnum","subject"
"filler","DashedSentence","10","indoor","2030","Matthew","r_branch","filler","37","475","1036","S[1]"
"filler","DashedSentence","9","the","2030","Matthew","r_branch","filler","37","318","1036","S[1]"
"filler","DashedSentence","8","kept","2030","Matthew","r_branch","filler","37","286","1036","S[1]"
"filler","DashedSentence","7","library","2030","Matthew","r_branch","filler","37","194","1036","S[1]"
"filler","DashedSentence","6","local","2030","Matthew","r_branch","filler","37","226","1036","S[1]"
"filler","DashedSentence","5","the","2030","Matthew","r_branch","filler","37","218","1036","S[1]"
"filler","DashedSentence","4","what","2030","Matthew","r_branch","filler","37","290","1036","S[1]"
"filler","DashedSentence","3","asked","2030","Matthew","r_branch","filler","37","314","1036","S[1]"
"filler","DashedSentence","2","readers","2030","Matthew","r_branch","filler","37","179","1036","S[1]"
"filler","DashedSentence","1","The","2030","Matthew","r_branch","filler","37","290","1036","S[1]"
"filler","grade","Choice","1","2030","Matthew","r_branch","filler","37","NULL","1036","S[1]"
"filler","DashedSentence","18","set.","1888","Will","r_branch","filler","39","962","1025","S[1]"
"filler","DashedSentence","17","had","1888","Will","r_branch","filler","39","312","1025","S[1]"
"filler","DashedSentence","16","champion","1888","Will","r_branch","filler","39","243","1025","S[1]"
"filler","DashedSentence","15","previous","1888","Will","r_branch","filler","39","266","1025","S[1]"
"filler","DashedSentence","14","the","1888","Will","r_branch","filler","39","335","1025","S[1]"
"filler","DashedSentence","13","which","1888","Will","r_branch","filler","39","287","1025","S[1]"
"filler","DashedSentence","12","record","1888","Will","r_branch","filler","39","353","1025","S[1]"
"filler","DashedSentence","11","world","1888","Will","r_branch","filler","39","197","1025","S[1]"
"filler","DashedSentence","10","the","1888","Will","r_branch","filler","39","246","1025","S[1]"
"filler","DashedSentence","9","beat","1888","Will","r_branch","filler","39","353","1025","S[1]"
"filler","DashedSentence","8","who","1888","Will","r_branch","filler","39","410","1025","S[1]"
"filler","DashedSentence","7","runner","1888","Will","r_branch","filler","39","205","1025","S[1]"
"filler","DashedSentence","6","the","1888","Will","r_branch","filler","39","289","1025","S[1]"
"filler","DashedSentence","5","by","1888","Will","r_branch","filler","39","516","1025","S[1]"
"filler","DashedSentence","4","won","1888","Will","r_branch","filler","39","306","1025","S[1]"
"filler","DashedSentence","3","was","1888","Will","r_branch","filler","39","494","1025","S[1]"
"filler","DashedSentence","2","race","1888","Will","r_branch","filler","39","221","1025","S[1]"
"filler","DashedSentence","1","The","1888","Will","r_branch","filler","39","287","1025","S[1]"
"filler","grade","Choice","4","1888","Will","r_branch","filler","39","NULL","1025","S[1]"
"filler","DashedSentence","16","interview.","1456","Matthew","r_branch","filler","40","1134","1037","S[1]"
"filler","DashedSentence","15","tomorrow's","1456","Matthew","r_branch","filler","40","296","1037","S[1]"
"filler","DashedSentence","14","during","1456","Matthew","r_branch","filler","40","283","1037","S[1]"
"filler","DashedSentence","13","asleep","1456","Matthew","r_branch","filler","40","279","1037","S[1]"
"filler","DashedSentence","12","falling","1456","Matthew","r_branch","filler","40","319","1037","S[1]"
"filler","DashedSentence","11","from","1456","Matthew","r_branch","filler","40","329","1037","S[1]"
"filler","DashedSentence","10","himself","1456","Matthew","r_branch","filler","40","240","1037","S[1]"
"filler","DashedSentence","9","prevent","1456","Matthew","r_branch","filler","40","258","1037","S[1]"
"filler","DashedSentence","8","to","1456","Matthew","r_branch","filler","40","460","1037","S[1]"
"filler","DashedSentence","7","usual","1456","Matthew","r_branch","filler","40","291","1037","S[1]"
"filler","DashedSentence","6","than","1456","Matthew","r_branch","filler","40","305","1037","S[1]"
"filler","DashedSentence","5","earlier","1456","Matthew","r_branch","filler","40","432","1037","S[1]"
"filler","DashedSentence","4","bed","1456","Matthew","r_branch","filler","40","264","1037","S[1]"
"filler","DashedSentence","3","to","1456","Matthew","r_branch","filler","40","211","1037","S[1]"
"filler","DashedSentence","2","went","1456","Matthew","r_branch","filler","40","419","1037","S[1]"
"filler","DashedSentence","1","Eric","1456","Matthew","r_branch","filler","40","541","1037","S[1]"
"filler","grade","Choice","7","1456","Matthew","r_branch","filler","40","NULL","1037","S[1]"
"filler","DashedSentence","16","dog.","1501","Carmen","1_embed","filler","42","1203","1000","S[1]"
"filler","DashedSentence","15","stray","1501","Carmen","1_embed","filler","42","325","1000","S[1]"
"filler","DashedSentence","14","a","1501","Carmen","1_embed","filler","42","309","1000","S[1]"
"filler","DashedSentence","13","by","1501","Carmen","1_embed","filler","42","337","1000","S[1]"
"filler","DashedSentence","12","occupied","1501","Carmen","1_embed","filler","42","354","1000","S[1]"
"filler","DashedSentence","11","was","1501","Carmen","1_embed","filler","42","430","1000","S[1]"
"filler","DashedSentence","10","house%2C","1501","Carmen","1_embed","filler","42","207","1000","S[1]"
"filler","DashedSentence","9","new","1501","Carmen","1_embed","filler","42","200","1000","S[1]"
"filler","DashedSentence","8","their","1501","Carmen","1_embed","filler","42","282","1000","S[1]"
"filler","DashedSentence","7","for","1501","Carmen","1_embed","filler","42","261","1000","S[1]"
"filler","DashedSentence","6","bought%2C","1501","Carmen","1_embed","filler","42","201","1000","S[1]"
"filler","DashedSentence","5","family","1501","Carmen","1_embed","filler","42","200","1000","S[1]"
"filler","DashedSentence","4","the","1501","Carmen","1_embed","filler","42","243","1000","S[1]"
"filler","DashedSentence","3","that","1501","Carmen","1_embed","filler","42","282","1000","S[1]"
"filler","DashedSentence","2","sofa","1501","Carmen","1_embed","filler","42","196","1000","S[1]"
"filler","DashedSentence","1","The","1501","Carmen","1_embed","filler","42","272","1000","S[1]"
"filler","grade","Choice","6","1501","Carmen","1_embed","filler","42","NULL","1000","S[1]"
"filler","DashedSentence","16","restaurant.","2574","Carmen","1_embed","filler","43","266","1004","S[1]"
"filler","DashedSentence","15","new","2574","Carmen","1_embed","filler","43","247","1004","S[1]"
"filler","DashedSentence","14","a","2574","Carmen","1_embed","filler","43","361","1004","S[1]"
"filler","DashedSentence","13","launched","2574","Carmen","1_embed","filler","43","245","1004","S[1]"
"filler","DashedSentence","12","has","2574","Carmen","1_embed","filler","43","223","1004","S[1]"
"filler","DashedSentence","11","TV","2574","Carmen","1_embed","filler","43","258","1004","S[1]"
"filler","DashedSentence","10","on","2574","Carmen","1_embed","filler","43","448","1004","S[1]"
"filler","DashedSentence","9","broasted","2574","Carmen","1_embed","filler","43","503","1004","S[1]"
"filler","DashedSentence","8","competition","2574","Carmen","1_embed","filler","43","298","1004","S[1]"
"filler","DashedSentence","7","cooking","2574","Carmen","1_embed","filler","43","244","1004","S[1]"
"filler","DashedSentence","6","the","2574","Carmen","1_embed","filler","43","282","1004","S[1]"
"filler","DashedSentence","5","won","2574","Carmen","1_embed","filler","43","237","1004","S[1]"
"filler","DashedSentence","4","who","2574","Carmen","1_embed","filler","43","538","1004","S[1]"
"filler","DashedSentence","3","chef","2574","Carmen","1_embed","filler","43","308","1004","S[1]"
"filler","DashedSentence","2","anonymous","2574","Carmen","1_embed","filler","43","320","1004","S[1]"
"filler","DashedSentence","1","The","2574","Carmen","1_embed","filler","43","321","1004","S[1]"
"filler","grade","Choice","4","2574","Carmen","1_embed","filler","43","NULL","1004","S[1]"
"filler","DashedSentence","17","Christmas.","2091","Matthew","1_embed","filler","45","459","1038","S[1]"
"filler","DashedSentence","16","before","2091","Matthew","1_embed","filler","45","319","1038","S[1]"
"filler","DashedSentence","15","days","2091","Matthew","1_embed","filler","45","306","1038","S[1]"
"filler","DashedSentence","14","album","2091","Matthew","1_embed","filler","45","314","1038","S[1]"
"filler","DashedSentence","13","studio","2091","Matthew","1_embed","filler","45","211","1038","S[1]"
"filler","DashedSentence","12","surprise","2091","Matthew","1_embed","filler","45","228","1038","S[1]"
"filler","DashedSentence","11","a","2091","Matthew","1_embed","filler","45","663","1038","S[1]"
"filler","DashedSentence","10","released","2091","Matthew","1_embed","filler","45","336","1038","S[1]"
"filler","DashedSentence","9","lyrics","2091","Matthew","1_embed","filler","45","320","1038","S[1]"
"filler","DashedSentence","8","emotional","2091","Matthew","1_embed","filler","45","271","1038","S[1]"
"filler","DashedSentence","7","her","2091","Matthew","1_embed","filler","45","262","1038","S[1]"
"filler","DashedSentence","6","for","2091","Matthew","1_embed","filler","45","227","1038","S[1]"
"filler","DashedSentence","5","renowned","2091","Matthew","1_embed","filler","45","242","1038","S[1]"
"filler","DashedSentence","4","is","2091","Matthew","1_embed","filler","45","232","1038","S[1]"
"filler","DashedSentence","3","who","2091","Matthew","1_embed","filler","45","218","1038","S[1]"
"filler","DashedSentence","2","singer","2091","Matthew","1_embed","filler","45","239","1038","S[1]"
"filler","DashedSentence","1","The","2091","Matthew","1_embed","filler","45","300","1038","S[1]"
"filler","grade","Choice","6","2091","Matthew","1_embed","filler","45","NULL","1038","S[1]"
"filler","DashedSentence","15","morning.","2172","Carmen","island","filler","46","321","1009","S[1]"
"filler","DashedSentence","14","this","2172","Carmen","island","filler","46","314","1009","S[1]"
"filler","DashedSentence","13","board","2172","Carmen","island","filler","46","350","1009","S[1]"
"filler","DashedSentence","12","the","2172","Carmen","island","filler","46","563","1009","S[1]"
"filler","DashedSentence","11","with","2172","Carmen","island","filler","46","200","1009","S[1]"
"filler","DashedSentence","10","interviewed","2172","Carmen","island","filler","46","818","1009","S[1]"
"filler","DashedSentence","9","I","2172","Carmen","island","filler","46","292","1009","S[1]"
"filler","DashedSentence","8","is","2172","Carmen","island","filler","46","245","1009","S[1]"
"filler","DashedSentence","7","candidate","2172","Carmen","island","filler","46","239","1009","S[1]"
"filler","DashedSentence","6","the","2172","Carmen","island","filler","46","223","1009","S[1]"
"filler","DashedSentence","5","know","2172","Carmen","island","filler","46","280","1009","S[1]"
"filler","DashedSentence","4","I","2172","Carmen","island","filler","46","237","1009","S[1]"
"filler","DashedSentence","3","who","2172","Carmen","island","filler","46","231","1009","S[1]"
"filler","DashedSentence","2","think","2172","Carmen","island","filler","46","194","1009","S[1]"
"filler","DashedSentence","1","I","2172","Carmen","island","filler","46","325","1009","S[1]"
"filler","grade","Choice","2","2172","Carmen","island","filler","46","NULL","1009","S[1]"
"filler","DashedSentence","16","months.","1927","Danni","r_branch","filler","48","347","1069","S[1]"
"filler","DashedSentence","15","for","1927","Danni","r_branch","filler","48","344","1069","S[1]"
"filler","DashedSentence","14","on","1927","Danni","r_branch","filler","48","291","1069","S[1]"
"filler","DashedSentence","13","working","1927","Danni","r_branch","filler","48","223","1069","S[1]"
"filler","DashedSentence","12","been","1927","Danni","r_branch","filler","48","208","1069","S[1]"
"filler","DashedSentence","11","had","1927","Danni","r_branch","filler","48","245","1069","S[1]"
"filler","DashedSentence","10","she","1927","Danni","r_branch","filler","48","273","1069","S[1]"
"filler","DashedSentence","9","that","1927","Danni","r_branch","filler","48","350","1069","S[1]"
"filler","DashedSentence","8","manuscript","1927","Danni","r_branch","filler","48","262","1069","S[1]"
"filler","DashedSentence","7","the","1927","Danni","r_branch","filler","48","208","1069","S[1]"
"filler","DashedSentence","6","finish","1927","Danni","r_branch","filler","48","216","1069","S[1]"
"filler","DashedSentence","5","to","1927","Danni","r_branch","filler","48","275","1069","S[1]"
"filler","DashedSentence","4","herself","1927","Danni","r_branch","filler","48","297","1069","S[1]"
"filler","DashedSentence","3","motivated","1927","Danni","r_branch","filler","48","286","1069","S[1]"
"filler","DashedSentence","2","author","1927","Danni","r_branch","filler","48","190","1069","S[1]"
"filler","DashedSentence","1","The","1927","Danni","r_branch","filler","48","321","1069","S[1]"
"filler","grade","Choice","7","1927","Danni","r_branch","filler","48","NULL","1069","S[1]"
"filler","DashedSentence","13","thirteen.","1810","Tessa","1_embed","filler","49","324","1053","S[1]"
"filler","DashedSentence","12","under","1810","Tessa","1_embed","filler","49","310","1053","S[1]"
"filler","DashedSentence","11","children","1810","Tessa","1_embed","filler","49","276","1053","S[1]"
"filler","DashedSentence","10","for","1810","Tessa","1_embed","filler","49","216","1053","S[1]"
"filler","DashedSentence","9","banned","1810","Tessa","1_embed","filler","49","244","1053","S[1]"
"filler","DashedSentence","8","was","1810","Tessa","1_embed","filler","49","614","1053","S[1]"
"filler","DashedSentence","7","bravely%2C","1810","Tessa","1_embed","filler","49","301","1053","S[1]"
"filler","DashedSentence","6","marketed","1810","Tessa","1_embed","filler","49","235","1053","S[1]"
