"label","penn_element_name","parameter","value","rt","person","condition","type","trial_n","itemnum","reading_time","subject","comma","v2"
"exp","grade","Choice","1","1524","Hande","Base","exp","10","38","NULL","S[1]","0","1"
"exp","grade","Choice","3","1376","Danni","MissingVComma","exp","12","35","NULL","S[1]","1","0"
"exp","grade","Choice","5","1978","Hande","MissingVComma","exp","15","43","NULL","S[1]","1","0"
"exp","grade","Choice","3","2515","Jackson","MissingVComma","exp","18","11","NULL","S[1]","1","0"
"exp","grade","Choice","1","3165","Will","Base","exp","21","26","NULL","S[1]","0","1"
"exp","grade","Choice","2","2034","Carmen","Base","exp","24","2","NULL","S[1]","0","1"
"exp","grade","Choice","2","1956","Jackson","Base","exp","27","14","NULL","S[1]","0","1"
"exp","grade","Choice","2","2642","Matthew","Base","exp","30","18","NULL","S[1]","0","1"
"exp","grade","Choice","4","2803","Will","MissingVComma","exp","32","23","NULL","S[1]","1","0"
"exp","grade","Choice","1","1875","Carmen","MissingVComma","exp","35","7","NULL","S[1]","1","0"
"exp","grade","Choice","2","2614","Hande","MissingVBase","exp","38","40","NULL","S[1]","0","0"
"exp","grade","Choice","6","1547","Danni","MissingVBase","exp","41","32","NULL","S[1]","0","0"
"exp","grade","Choice","1","1817","Carmen","MissingVBase","exp","44","4","NULL","S[1]","0","0"
"exp","grade","Choice","3","2590","Hande","MissingVComma","exp","47","39","NULL","S[1]","1","0"
"exp","grade","Choice","4","3146","Carmen","Comma","exp","50","5","NULL","S[1]","1","1"
"exp","grade","Choice","2","2380","Tessa","Base","exp","52","46","NULL","S[1]","0","1"
"exp","grade","Choice","2","4765","Matthew","Comma","exp","55","17","NULL","S[1]","1","1"
"exp","grade","Choice","1","1300","Tessa","Comma","exp","58","49","NULL","S[1]","1","1"
"exp","grade","Choice","1","1655","Hande","Comma","exp","61","41","NULL","S[1]","1","1"
"exp","grade","Choice","2","2623","Matthew","MissingVBase","exp","64","20","NULL","S[1]","0","0"
"exp","grade","Choice","2","2207","Carmen","Base","exp","67","6","NULL","S[1]","0","1"
"exp","grade","Choice","1","2428","Jackson","Comma","exp","70","13","NULL","S[1]","1","1"
"exp","grade","Choice","1","1254","Danni","MissingVComma","exp","72","31","NULL","S[1]","1","0"
"exp","grade","Choice","1","1818","Matthew","MissingVComma","exp","75","19","NULL","S[1]","1","0"
"exp","grade","Choice","1","1810","Tessa","MissingVComma","exp","78","47","NULL","S[1]","1","0"
"exp","grade","Choice","1","1101","Tessa","MissingVBase","exp","81","48","NULL","S[1]","0","0"
"exp","grade","Choice","2","1736","Jackson","MissingVComma","exp","84","15","NULL","S[1]","1","0"
"exp","grade","Choice","1","1563","Matthew","Comma","exp","87","21","NULL","S[1]","1","1"
"exp","grade","Choice","3","2326","Danni","Comma","exp","90","37","NULL","S[1]","1","1"
"exp","grade","Choice","1","2405","Jackson","MissingVBase","exp","93","8","NULL","S[1]","0","0"
"exp","grade","Choice","1","1335","Matthew","MissingVBase","exp","95","16","NULL","S[1]","0","0"
"exp","grade","Choice","1","1052","Will","MissingVBase","exp","98","28","NULL","S[1]","0","0"
"exp","grade","Choice","3","1744","Danni","Base","exp","101","34","NULL","S[1]","0","1"
"exp","grade","Choice","1","2056","Jackson","Comma","exp","104","9","NULL","S[1]","1","1"
"exp","grade","Choice","2","1932","Hande","Base","exp","107","42","NULL","S[1]","0","1"
"exp","grade","Choice","3","1747","Hande","MissingVBase","exp","110","44","NULL","S[1]","0","0"
"exp","grade","Choice","1","1995","Carmen","Comma","exp","113","1","NULL","S[1]","1","1"
"exp","grade","Choice","1","1882","Tessa","Comma","exp","115","45","NULL","S[1]","1","1"
"exp","grade","Choice","1","2761","Matthew","Base","exp","118","22","NULL","S[1]","0","1"
"exp","grade","Choice","2","2487","Carmen","MissingVComma","exp","121","3","NULL","S[1]","1","0"
"exp","grade","Choice","1","2429","Jackson","MissingVBase","exp","124","12","NULL","S[1]","0","0"
"exp","grade","Choice","1","1797","Tessa","Base","exp","127","50","NULL","S[1]","0","1"
"exp","grade","Choice","2","2638","Will","MissingVComma","exp","130","27","NULL","S[1]","1","0"
"exp","grade","Choice","3","1863","Will","MissingVBase","exp","133","24","NULL","S[1]","0","0"
"exp","grade","Choice","2","1156","Danni","Comma","exp","135","33","NULL","S[1]","1","1"
"exp","grade","Choice","1","2049","Jackson","Base","exp","138","10","NULL","S[1]","0","1"
"exp","grade","Choice","2","2228","Will","Comma","exp","141","25","NULL","S[1]","1","1"
"exp","grade","Choice","1","1752","Will","Comma","exp","144","29","NULL","S[1]","1","1"
"exp","grade","Choice","2","2402","Danni","MissingVBase","exp","147","36","NULL","S[1]","0","0"
"exp","grade","Choice","1","1910","Will","Base","exp","150","30","NULL","S[1]","0","1"
"exp","grade","Choice","1","1669","Tessa","MissingVComma","exp","153","51","NULL","S[1]","1","0"
"exp","grade","Choice","1","4082","Will","MissingVBase","exp","10","27","NULL","S[2]","0","0"
"exp","grade","Choice","2","2829","Matthew","MissingVComma","exp","13","22","NULL","S[2]","1","0"
"exp","grade","Choice","1","2024","Jackson","MissingVComma","exp","16","10","NULL","S[2]","1","0"
"exp","grade","Choice","2","2603","Danni","Base","exp","19","33","NULL","S[2]","0","1"
"exp","grade","Choice","1","1834","Tessa","MissingVBase","exp","22","47","NULL","S[2]","0","0"
"exp","grade","Choice","5","2652","Danni","Base","exp","25","37","NULL","S[2]","0","1"
"exp","grade","Choice","6","2589","Jackson","Comma","exp","28","12","NULL","S[2]","1","1"
"exp","grade","Choice","5","2491","Will","MissingVBase","exp","31","23","NULL","S[2]","0","0"
"exp","grade","Choice","3","2435","Hande","MissingVBase","exp","33","39","NULL","S[2]","0","0"
"exp","grade","Choice","3","2372","Carmen","MissingVBase","exp","36","3","NULL","S[2]","0","0"
"exp","grade","Choice","1","2057","Tessa","Comma","exp","39","48","NULL","S[2]","1","1"
"exp","grade","Choice","4","3355","Matthew","Base","exp","42","17","NULL","S[2]","0","1"
"exp","grade","Choice","6","2693","Tessa","MissingVComma","exp","45","46","NULL","S[2]","1","0"
"exp","grade","Choice","5","2210","Will","Comma","exp","48","28","NULL","S[2]","1","1"
"exp","grade","Choice","5","2525","Hande","MissingVComma","exp","51","42","NULL","S[2]","1","0"
"exp","grade","Choice","3","3133","Tessa","Base","exp","53","49","NULL","S[2]","0","1"
"exp","grade","Choice","1","1706","Matthew","Base","exp","56","21","NULL","S[2]","0","1"
"exp","grade","Choice","1","1860","Will","MissingVComma","exp","59","26","NULL","S[2]","1","0"
"exp","grade","Choice","1","2239","Carmen","Comma","exp","62","4","NULL","S[2]","1","1"
"exp","grade","Choice","4","3213","Danni","MissingVBase","exp","65","35","NULL","S[2]","0","0"
"exp","grade","Choice","3","2415","Carmen","Base","exp","68","5","NULL","S[2]","0","1"
"exp","grade","Choice","1","2067","Will","Base","exp","71","29","NULL","S[2]","0","1"
"exp","grade","Choice","4","4208","Tessa","MissingVComma","exp","73","50","NULL","S[2]","1","0"
"exp","grade","Choice","2","2104","Will","Base","exp","76","25","NULL","S[2]","0","1"
"exp","grade","Choice","1","1948","Will","MissingVComma","exp","79","30","NULL","S[2]","1","0"
"exp","grade","Choice","1","1813","Jackson","MissingVComma","exp","82","14","NULL","S[2]","1","0"
"exp","grade","Choice","1","1806","Carmen","MissingVComma","exp","85","2","NULL","S[2]","1","0"
"exp","grade","Choice","2","1899","Matthew","MissingVBase","exp","88","19","NULL","S[2]","0","0"
"exp","grade","Choice","2","1820","Jackson","MissingVBase","exp","91","15","NULL","S[2]","0","0"
"exp","grade","Choice","1","1921","Matthew","Comma","exp","94","20","NULL","S[2]","1","1"
"exp","grade","Choice","1","1714","Jackson","Comma","exp","96","8","NULL","S[2]","1","1"
"exp","grade","Choice","1","2031","Jackson","Base","exp","99","13","NULL","S[2]","0","1"
"exp","grade","Choice","3","2108","Hande","MissingVBase","exp","102","43","NULL","S[2]","0","0"
"exp","grade","Choice","5","1963","Danni","MissingVComma","exp","105","34","NULL","S[2]","1","0"
"exp","grade","Choice","3","2091","Matthew","MissingVComma","exp","108","18","NULL","S[2]","1","0"
"exp","grade","Choice","1","1903","Carmen","MissingVBase","exp","111","7","NULL","S[2]","0","0"
"exp","grade","Choice","4","2534","Danni","Comma","exp","114","36","NULL","S[2]","1","1"
"exp","grade","Choice","2","2106","Hande","Base","exp","116","41","NULL","S[2]","0","1"
"exp","grade","Choice","5","1847","Hande","Comma","exp","119","40","NULL","S[2]","1","1"
"exp","grade","Choice","5","2118","Danni","MissingVBase","exp","122","31","NULL","S[2]","0","0"
"exp","grade","Choice","2","2020","Tessa","Base","exp","125","45","NULL","S[2]","0","1"
"exp","grade","Choice","4","2889","Jackson","Base","exp","128","9","NULL","S[2]","0","1"
"exp","grade","Choice","1","2653","Carmen","Base","exp","131","1","NULL","S[2]","0","1"
"exp","grade","Choice","3","2006","Tessa","MissingVBase","exp","134","51","NULL","S[2]","0","0"
"exp","grade","Choice","3","1877","Jackson","MissingVBase","exp","136","11","NULL","S[2]","0","0"
"exp","grade","Choice","3","2148","Danni","Comma","exp","139","32","NULL","S[2]","1","1"
"exp","grade","Choice","1","2701","Hande","MissingVComma","exp","142","38","NULL","S[2]","1","0"
"exp","grade","Choice","3","1987","Carmen","MissingVComma","exp","145","6","NULL","S[2]","1","0"
"exp","grade","Choice","4","2203","Hande","Comma","exp","148","44","NULL","S[2]","1","1"
"exp","grade","Choice","5","1885","Will","Comma","exp","151","24","NULL","S[2]","1","1"
"exp","grade","Choice","4","1893","Matthew","Comma","exp","154","16","NULL","S[2]","1","1"
"exp","grade","Choice","6","1952","Danni","Base","exp","10","32","NULL","S[3]","0","1"
"exp","grade","Choice","1","4132","Will","MissingVBase","exp","13","26","NULL","S[3]","0","0"
"exp","grade","Choice","7","2274","Jackson","MissingVComma","exp","16","13","NULL","S[3]","1","0"
"exp","grade","Choice","1","2835","Jackson","Comma","exp","19","11","NULL","S[3]","1","1"
"exp","grade","Choice","7","1461","Danni","MissingVBase","exp","22","34","NULL","S[3]","0","0"
"exp","grade","Choice","2","2809","Will","Comma","exp","25","23","NULL","S[3]","1","1"
"exp","grade","Choice","6","2105","Tessa","MissingVComma","exp","28","45","NULL","S[3]","1","0"
"exp","grade","Choice","5","2753","Carmen","MissingVBase","exp","31","2","NULL","S[3]","0","0"
"exp","grade","Choice","6","3076","Hande","Base","exp","33","44","NULL","S[3]","0","1"
"exp","grade","Choice","7","1573","Hande","Comma","exp","36","39","NULL","S[3]","1","1"
"exp","grade","Choice","2","2109","Matthew","Base","exp","39","20","NULL","S[3]","0","1"
"exp","grade","Choice","6","1851","Tessa","Comma","exp","45","51","NULL","S[3]","1","1"
"exp","grade","Choice","6","3511","Jackson","MissingVComma","exp","48","9","NULL","S[3]","1","0"
"exp","grade","Choice","6","3220","Will","MissingVComma","exp","51","29","NULL","S[3]","1","0"
"exp","grade","Choice","2","1448","Will","MissingVBase","exp","53","30","NULL","S[3]","0","0"
"exp","grade","Choice","6","3164","Matthew","MissingVBase","exp","56","22","NULL","S[3]","0","0"
"exp","grade","Choice","7","1346","Carmen","MissingVComma","exp","59","5","NULL","S[3]","1","0"
